quantity,real,synthetic_KVRB,diff,unit,ratio
share_FVhi,0.3996023618368345,0.41746569345559686,1.7863331618762357,pp,1.0447027678631597
share_DLlo,0.36475393618297997,0.34508561153844514,-1.966832464453483,pp,0.9460778275613504
share_SIhi,0.14271609935212493,0.2982758105228091,15.555971117068419,pp,2.08999413434689
simultaneous_extreme_rate,0.04789745072143475,0.05525777422812944,0.7360323506694688,pp,1.1536683768307703
independence_implied_rate,0.020801804042939333,0.04297003207967645,2.2168228036737117,pp,2.0656877639543763
V_fv_si,0.10632369268866111,0.01836248714294948,-0.08796120554571163,V,0.17270362492693733
V_fv_dl,0.20986536707072578,0.07354096620835633,-0.13632440086236947,V,0.35041973449374625
V_dl_si,0.13226162354712462,0.03737333771910918,-0.09488828582801544,V,0.2825712910275377
